Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume
2020-01-22,8736.04,8818.0,8590.0,8682.36,29080.557138,2020-01-22 23:59:59.999000064,252638888.21492553,317424,14477.157512,125794389.99554266
2020-01-23,8682.77,8691.81,8306.39,8404.52,48165.944597,2020-01-23 23:59:59.999000064,407428808.67533696,464805,23287.712444,196965082.04041368
2020-01-24,8404.52,8528.02,8238.0,8439.0,41687.529529,2020-01-24 23:59:59.999000064,349874174.79003936,407271,21293.489586,178752179.11477745
2020-01-25,8438.99,8451.26,8254.9,8340.58,25521.157932,2020-01-25 23:59:59.999000064,212869245.63589776,283118,13076.752786,109098245.22427256
2020-01-26,8340.01,8618.13,8293.66,8615.0,31130.485164,2020-01-26 23:59:59.999000064,263941925.272999,332612,15797.911267,133936210.1435635
2020-01-27,8614.39,9000.0,8535.0,8907.57,53973.542996,2020-01-27 23:59:59.999000064,473194952.8044688,514196,28592.326521,250794158.80919072
2020-01-28,8907.57,9400.0,8862.4,9374.21,74584.853765,2020-01-28 23:59:59.999000064,676593159.4823396,616678,38852.363246,352558461.2153821
2020-01-29,9375.34,9449.24,9216.0,9301.53,53864.065122,2020-01-29 23:59:59.999000064,503188568.8363578,492545,26615.651329,248688826.41119045
2020-01-30,9301.57,9578.0,9204.44,9513.21,60626.744259,2020-01-30 23:59:59.999000064,569652869.8196837,529570,30852.55545,290043577.4392868
2020-01-31,9511.52,9530.22,9210.01,9352.89,45552.022352,2020-01-31 23:59:59.999000064,425779010.4065367,428547,22482.470899,210150300.2222744
2020-02-01,9351.71,9464.53,9281.0,9384.61,28578.067354,2020-02-01 23:59:59.999000064,268137739.9933375,334972,14679.126305,137764121.89168733
2020-02-02,9384.41,9477.03,9120.0,9331.51,45690.91254,2020-02-02 23:59:59.999000064,428064088.6904683,446558,22588.40606,211808205.79156944
2020-02-03,9331.59,9618.79,9234.0,9292.24,50892.133451,2020-02-03 23:59:59.999000064,476379993.49247247,492124,24781.397696,232065946.538542
